actor_id,gender,name,popularity
125154,2,Richard Krajčo,0.7513
3019738,0,Zbigniew Czendlik,0.0453
4177511,1,Zuzanka Švábková,0.047
1253992,2,Josef Vojtek,0.3017
1773726,1,Lauréna Thellier,0.4229
1402607,2,Michel Masiero,0.2136
1568683,1,Elza van den Heever,0.1655
945662,2,Peter Mattei,1.2533
2580425,0,Gerhard Siegel,0.0535
1574545,1,Michelle DeYoung,0.0814
4833392,0,Piotr Buszewski,0.0534
2070491,1,Aigul Akhmetshina,0.173
5615683,1,Louisa Pancoast,0.0286
1183532,1,Tamara Mumford,0.0922
1770527,1,Synnøve Karlsen,2.1534
1386825,2,Luke Norris,1.7583
4273538,0,Tilly Woodward,0.0552
1646764,1,Tessa Parr,0.1238
1677043,0,George Bukhari,0.3568
4570,1,Emily Hampshire,1.9703
182955,1,Erika Rosenbaum,1.1697
1015568,2,Tristan D. Lalla,1.2923
1122326,1,Mariah Inger,1.5883
1261373,1,Cat Lemieux,1.208
2558323,2,Thiruveer Reddy,0.2318
2536690,1,Pooja Kiran,0.2053
5180454,0,Jennifer Emanuel,0.0071
3279886,0,Tarun Ponugoti,0.0239
3968040,1,Lumi Pollack,1.7165
939564,2,Paul Greene,1.6031
2313863,1,Kelly Hope Taylor,0.3126
3941595,0,Lucrezia Pini,0.0516
2069638,1,Letitia Brookes,0.315
2708547,1,K.C. Coombs,0.1472
4271871,0,Airam Camacho,0.0579
3185750,1,Amanda Ip,0.2211
1798731,0,Kenneth Okolie,0.1972
1692846,1,Dawn Halfkenny,1.8644
1531587,2,Corey Hendrix,1.7192
59180,1,Erica Hubbard,1.3302
2613681,0,Javier Villamil,0.2048
3328459,0,Xavier McKnight,0.0493
226724,1,Consuelo Trujillo,1.2633
1153755,2,Chema Adeva,0.1089
4923291,0,Pedro Ullate,0.0338
4923290,0,Antonio González Hincapié,0.0382
4923940,0,Elizabeth Castañón Ruiz,0.0143
4923943,0,Fernando Fernández Vozmediano,0.0397
4251048,0,Alana Phillips,0.1152
1694624,1,Francesca Shipsey,0.1107
2690475,0,Nicolette Sweeney,0.1668
2389753,0,Johnny Halloran,0.062
3836789,1,Victoria Mirrer,0.1883
1193104,2,Eddie Nason,0.8503
1694620,2,Chris Goodwin,0.1811
1838787,2,Anthony Gaudette,1.9454
1694612,2,Topher Hansson,0.7591
14702,1,Cathy Moriarty,3.9688
56057,2,Malachi Pearson,3.4155
86434,2,Joe Alaskey,1.5292
159788,2,Joe Nipote,0.8967
88599,2,Chauncey Leopardi,1.3193
124828,1,Kimberley Nixon,1.1031
1461144,2,Greg McHugh,0.5146
94503,2,Gary Hollywood,0.4014
4924812,0,Lily McGuire,0.0214
4924816,0,Ethan Docherty,0.0214
145151,2,Bradley Pierce,1.2989
56523,1,Laura Bell Bundy,1.1524
1074676,1,Tiffany Boone,1.0044
107529,2,Kagiso Lediga,1.8268
1251835,2,Preston Nyman,0.9348
1680929,1,Blue Ivy Carter,0.9983
51878,2,John Kani,1.5436
973651,2,Billy Eichner,1.6591
84227,1,Justine Wachsberger,0.9252
2144020,0,Akil Wingate,0.1891
5049154,0,Nicole Calfan,0.0214
26282,2,Nicolas Cazalé,0.9349
4662996,0,Kalina Kostova,0.0071
3255597,1,Elise Tilloloy,0.7739
5049156,0,Kalin Tsakov,0.0286
1128125,2,Ivaylo Zahariev,0.669
222991,1,Marcélia Cartaxo,0.3995
1677127,2,Pedro Wagner,0.4018
5069517,0,Fatima Aguiar,0.0071
5680087,0,Ivonete Melo,0.0071
4221180,0,Sônia Bierbard,0.0143
5069521,0,Gheuza,0.0071
2597400,1,Karina Buhr,0.0722
5345437,0,Celia Santos,0.0071
1159996,1,Andrea Garrote,1.0649
1908266,1,Silvina Sabater,1.0992
240585,2,Jorge Amado,0.9074
1442746,2,Dorival Caymmi,0.3135
1442747,0,Carybé,0.1604
1784321,1,Mãe Stella de Oxóssi,0.0193
5684341,2,Camafeu de Oxóssi,0.0404
571682,1,Zélia Gattai,0.131
5684355,1,Dona Toninha,0.0261
1414345,0,Muniz Sodré,0.0835
1632128,1,Ashlee Lollback,0.2399
1542087,2,Hugh Parker,0.352
1576672,2,Pacharo Mzembe,0.4161
1738293,0,Haroon Jafarey-Hall,0.0071
1738294,0,Shaun King,0.0828
1738295,0,Craig Gaffney,0.0
1738296,0,Rob Horton,0.1053
1634440,1,Sophia Emberson-Bain,0.2529
1738297,0,Gareth Harris,0.0261
1738298,0,Robin Darch,0.0143
3649775,2,Toby-Alexander Smith,0.2586
2982284,1,Wynne Potts,0.0352
5049318,0,Blake Ferguson Bell,0.0143
3841463,1,Dee-Dee Darby-Duffin,0.0363
3775048,1,Mary Fanning Driggs,0.0286
1147420,2,Eugenio Mastrandrea,1.5489
62562,2,David Denman,2.2553
1636737,1,Gaia Scodellaro,0.7814
41527,2,Remo Girone,1.5159
1917499,2,Andrea Scarduzio,0.6841
3462470,2,Andrea Dodero,0.91
1469908,2,Daniele Perrone,0.3203
4252462,2,Zakaria Hamza,0.1245
1419892,2,Shota Watanabe,0.604
2298936,2,Jiro,0.3361
567068,2,Ryo Kato,0.8433
4762273,2,Sho Kaneta,0.1972
1258971,1,Febby Rastanty,1.262
1203353,0,Dea Annisa,0.0569
1157495,1,Kinaryosih,0.3966
1873243,1,Elly D. Luthan,0.4952
4214431,0,Hannah Baxter-Eve,0.0884
2719906,2,Joss Carter,0.1942
4710145,2,Colin Malone,0.0677
4303757,1,Evyn George,0.4178
2480911,0,Sarah Jane Duncan,0.1212
5049384,0,James Dance,0.0214
3250717,2,Suhotra Mukhopadhyay,0.6086
3430985,2,Somak Ghosh,0.3587
1261142,2,Gaurav Chakrabarty,0.8993
4127402,0,Srija Bhattacharyya,0.0404
3253015,1,Anastasiya Reznik,1.1432
3816163,2,Semen Arzumanov,0.142
2398618,2,Nikita Pomerantsev,0.0546
4048028,2,Esakki Bharath,0.0454
3482295,1,Diya Mayurikha,0.0669
1114589,2,Thambi Ramaiah,0.8229
2336680,2,A. Venkatesh,0.1086
1666989,2,Poster Nandakumar,1.2434
3564413,2,Muthu Azhagarsamy,0.0621
2189345,2,Eric Hicks,1.7021
3964498,1,Kennedy Rowe,0.2441
3407225,1,Sidney Quesnelle,0.231
1235619,2,Harrison Coe,0.4018
4564369,0,Christopher Wardrop,0.1403
2742820,0,Dennis Cound,0.0286
2884691,0,Lena Redford,0.0656
5313462,0,Andrea Bambina,0.0214
5313463,0,Simon Paris,0.0362
5313464,0,Samuel Lanier,0.0214
3644702,2,Felipe Di Poi,0.1782
2824679,0,Pierce Campion,0.094
1898299,0,Daniele Locci,0.1257
2295846,0,Maurizio Bousso,0.9886
1600827,0,Daniele Trombetti,0.1956
2746173,1,Celeste Savino,0.8568
3263247,1,Chiara Vinci,0.0535
582900,2,Fabrizio Biggio,0.9046
92094,2,Paolo De Vita,0.6899
2825974,1,Marta Filippi,0.1381
2049717,1,Mietta,0.0689
114470,1,Polly Draper,1.4774
141687,1,Dianna Agron,1.8751
1351415,1,Glynis Bell,0.2533
171297,1,Sondra James,1.2247
11872,1,Deborah Offner,0.7439
1232543,1,Rita Gardner,0.4359
167651,2,Michael Fishman,0.7752
2861809,1,Averie Peters,1.5146
1499329,1,Lisa Marie DiGiacinto,0.4591
2404548,0,Gwendolyn Collins,0.3959
2409951,2,Robert Nahum,0.2695
4178063,2,Clarence Maclin,0.3411
1216195,2,Paul Raci,0.7242
4583265,0,"David ""Dap"" Giraudy",0.0746
4583266,0,"Patrick ""Preme"" Griffin",0.0834
4583267,0,Mosi Eagle,0.1886
4583268,0,"James ""Big E"" Williams",0.1102
4287254,0,Sean Dino Johnson,0.0813
4583275,0,Brent Buell,0.0214
288,2,Jon Seda,2.3248
154575,2,Tyler Christopher,0.8298
2917463,2,James Nichols II,0.108
1911545,2,Jesse O'Neill,0.3578
5576604,0,Andrew Garrett,0.0536
4584227,2,Brandon Elonzae,0.1163
1378652,0,Cuete Yeska,0.4573
5576608,0,Kasarlina Wang,0.0834
5576610,0,Mey Chan,0.0
238393,2,Alain Figlarz,0.7957
1006842,2,Alain Alivon,0.2049
43436,2,Mehdi Nebbou,1.5782
135142,2,Raz Degan,1.5998
3153829,2,Sam Nivola,1.2892
19489,2,Peter McRobbie,1.0673
18400,2,Helge Schneider,0.9313
1604364,2,Wolfgang Hess,0.3718
41600,2,Gerhard Garbers,0.7534
15123,2,Ulrich Wildgruber,0.5008
1244889,1,Mona Seefried,0.4825
1301936,2,Manfred Steffen,0.4679
190352,1,Kim Mai Guest,0.5753
3398415,2,Alan Lee,0.3677
2860043,1,Vivian Lu,0.2122
2467979,2,Greg Chun,0.8004
5443633,0,David Pak,0.0865
157067,2,Matthew Yang King,1.4614
1364935,2,Chris Niosi,0.651
2204541,2,Danny Fehsenfeld,1.3402
2445109,2,Jia	Qiu,0.3084
3831508,2,Hatanaka Yū,0.3766
2266151,2,Dai Goto,1.0344
3620926,2,Masashi Ikeda,0.7469
3057291,2,Atsuki Mashiko,1.4546
2747833,1,Hinami Mori,1.2161
1344920,2,Keisuke Minami,0.5285
1239036,2,Hidenori Tokuyama,1.2414
144223,1,Yumi Sugimoto,0.7944
5180766,0,Elena Encia,0.0071
1285665,1,Sarah French,0.8121
2132398,1,Gigi Gustin,0.7365
3964775,1,Dazelle Yvette,0.2294
100381,2,Jed Rowen,1.8987
1299912,2,Ben Kaplan,0.243
4195068,2,Alex Dundas,0.0732
45588,1,Clare Higgins,2.2555
56551,1,Ashley Laurence,2.0936
56552,2,Sean Chapman,1.1407
24737,2,Oliver Smith,0.7021
14782,2,Andrew Robinson,2.0879
56553,2,Robert Hines,0.6598
56561,1,Grace Kirby,1.431
56559,2,Nicholas Vince,2.1118
56560,2,Simon Bamford,0.5809
4644439,0,William Canaan White,0.0071
5313843,0,Jayden Licious,0.0071
5313844,0,Korbin Korb,0.0
5313845,0,Marcus Armitag,0.0
4644436,0,Stevie Taylor,0.0071
2578029,1,Chuai Ni,1.7323
2633304,1,Wang Ju,0.5706
1875779,1,Cheng Xiao,1.5199
4316601,2,Wang Xiaoyu,0.1612
1917687,2,Qian Yi,0.8459
5352522,0,Li Huijun,0.0764
5352523,0,Yang Chenxi,0.0843
5352525,0,Chen Zhiyin,0.0673
1498124,1,Emi Nitta,1.2638
1254835,1,Aya Uchida,1.5507
1498125,1,Pile,0.6679
45222,2,Joe Bugner,2.0927
56726,0,May Dlamini,0.1752
1289901,0,Dawn Jürgens,0.5324
1289903,2,Ben Masinga,0.5129
1289904,0,Les Marcowitz,0.2169
1497269,2,Sandy Nkomo,0.7403
1289902,2,Malcolm Kirk,0.2202
1289905,0,Johan Naude,0.1447
3695512,1,Sheila Snow,1.3321
974865,2,Chandrachur Singh,0.5296
1812540,0,Swati Das,0.2184
3539384,0,Vibhore Mayank,0.0989
3128765,1,Sampa Mandal,0.154
4373801,0,Perry Chhabra,0.1223
1120775,0,Avijit Dutt,1.3177
4924817,0,Aditi Kanchan Singh,0.0615
2335893,2,Paritosh Sand,1.265
56783,2,Alain Souchon,0.5907
30720,1,Suzanne Flon,1.1273
35902,1,Jenny Clève,0.3437
39061,1,Maria Machado,0.5441
49756,1,Evelyne Didi,0.7722
36210,2,Jean Gaven,0.7328
118186,2,Manuel Gélin,0.4944
4424977,0,Andrya Duff,0.0071
3020902,0,DeAngelo Davis,0.1903
2837205,0,Kahlo De Jesus Buffington,0.1136
2522905,1,Alissa Filoramo,0.8797
3601685,0,Eric Guilmette,0.3488
3280695,0,Miranda Meadows,0.2278
2152896,0,Hugo Curletto,0.0286
263813,2,Jorge Marrale,1.213
5314053,0,Hugo Jacinto Curletto,0.0143
5314054,0,Jazmín Sequeira,0.0281
3837521,2,Shi Zekun,0.92
4335054,1,Zhang Huilin,0.4918
2463708,2,Chen Zhangtaikang,0.7523
4928024,2,Li Haojia,0.4069
2129163,2,Zhuang Miao,0.2686
5076749,2,Ling Jun,0.2946
3091091,2,Liu Sicen,0.8681
5473867,0,薛羽峰,0.0845
5473868,0,白望文一,0.0538
44922,2,Bill Tung Biu,2.2985
96546,2,Chor Yuen,1.4714
26755,2,Charlie Cho Cha-Lee,2.156
1346975,2,Lam Kwok-Hung,1.8996
1277930,2,Kam Hing-Yin,1.3223
1187534,2,Diego Vegezzi,1.6478
2038404,1,Charo López,0.1918
81011,2,Gabriel Goity,0.7975
1625793,1,Frankie Blair,0.0561
5314079,0,Draiel Prince,0.0379
1517453,2,Telvin Griffin,1.3142
2653150,1,Mila McCoy,0.1304
2232280,2,Reggie Currelley,0.3642
3729411,1,Raina Grey,0.1846
51456,1,Rhoda Griffis,0.784
591785,1,Joyful Drake,0.6032
162883,2,Marcus Folmar,1.1008
208096,2,Adetokumboh M'Cormack,0.8363
1527746,2,Alexandre Chen,0.5951
1952037,0,Dave Cobert,0.0338
999320,1,Cocoa Brown,0.8277
1982642,1,Khanyi Mbau,0.2115
3072712,0,Ayanda Borotho,0.0641
3502158,0,Jesse Suntele,0.1056
2635809,1,Khosi Ngema,1.4553
1181397,1,Connie Chiume,0.3548
4368495,0,Bonga Dlamini,0.0506
220996,0,Siyabonga Melongisi Shibe,0.186
5314140,0,Alizwa Sikhafungana,0.0286
5314141,0,Wanda Ndzambule,0.0604
5314142,0,Nandipa Khubone,0.0
2063609,1,Kelli McNeil-Yellen,0.1521
144208,2,Kyle Justin Leatherberry,0.6611
3426696,1,Carla Cloud,0.0453
4048560,2,Bruce Coen,0.0071
3161860,2,Jeremiah White,0.0362
3699897,2,Conor Marsh,0.0495
4048561,1,Leah Jung Carroll,0.0714
4048562,2,Paul Shearman,0.0475
3470637,2,Ron Mathis,0.0362
2891027,2,Nigel Butler,0.353
121192,2,Peter Dyneley,0.797
10657,2,Shane Rimmer,0.9525
198864,2,David Holliday,0.3555
175403,2,Matt Zimmerman,1.1125
157719,2,David Graham,1.4731
34657,2,Ray Barrett,0.9468
137380,1,Sylvia Anderson,0.7436
1220964,1,Christine Finn,0.4069
122454,2,Allen Danziger,1.2463
2868726,1,Bobbie Grace,0.1873
1169981,0,Parrish Randall,0.0989
4205853,0,David Vidal Trevino,0.0214
4310835,0,Molly Sakonchick,0.0379
3378623,0,Nora Hunter,0.0311
2841571,0,Ron Oliveira,0.0286
3378649,0,Marc Salvato,0.0143
4205851,0,Hannah Hufford,0.0143
4778,1,Melinda Dillon,1.121
2520651,1,Charity Rose,0.3392
4051928,1,Amelia Salazar,0.0762
3659882,2,Sean Jay,0.0712
4924943,2,Sam Coffelt,0.0143
3623663,1,Kim Sandwich,0.1366
2823609,2,Cooper Tomlinson,0.2777
3255205,2,Zephaniah Terry,0.6181
4924945,1,Jaymee Vowell,0.0214
1109633,0,Mike Stanley,0.2431
2006304,2,Jim Johnson,0.0589
544779,1,Moon Lee Choi-Fung,2.3378
62420,1,Sibelle Hu Hui-Chung,3.3306
81670,1,Yukari Ôshima,1.1225
110844,2,Ben Lam Kwok-Bun,2.6131
612216,2,Eddy Ko Hung,2.2038
1356603,2,Lee Ho-Kwan,0.4876
1417210,2,Anthony Cho Cheuk-Nin,0.2219
119457,2,Hsu Hsia,0.6022
1356612,2,Fan Chin-Hung,1.3868
5362997,0,Chan Dung-Nuen,0.0379
3460,2,Gene Wilder,1.648
1216018,2,Ben Mankiewicz,0.7545
3462,2,Peter Ostrum,1.5386
1230009,1,Rain Pryor,0.5027
12116,2,Michael Gruskoff,0.4567
1562575,1,Yin Tao,1.4935
1985025,2,Chang Yuan,1.4107
1254217,1,Leanne Liu,1.2877
5012769,2,Fu Hang,0.3942
1258617,2,Sun Yizhou,1.0014
1576423,2,Xiaoxing Yi,0.4939
3321728,0,Shuri Suwa,0.0933
2802115,2,Shion Sasaki,1.3612
3715102,1,Kaho Ito,0.0338
2147381,1,Yukiko Takabayashi,0.4378
2019376,2,Kuzma Saprykin,0.5713
2019435,1,Olga Venikova,0.6923
1437481,2,Daniil Vakhrushev,0.4689
235609,1,Ekaterina Volkova,0.9637
2979174,1,Alisa Lisichkina,0.0655
5332164,1,Alina Bolshakova,0.0286
4425579,0,Moisés Angola,0.0327
937731,1,Sheila Monterola,0.2709
1198776,1,Samantha Castillo,0.3263
3371607,0,Jai Asuncion,0.0071
2008791,0,Agassi Ching,0.0445
4845030,0,Louise Jazlene Jimenez,0.0379
3908909,0,Ira Ruzz,0.045
1193503,0,Mike Lloren,0.1006
3025386,0,Jim Morales,0.0683
1926933,1,Sachzna Laparan,0.3439
4313385,0,Rafaëlle Sonneville-Caby,0.047
1831110,2,Raffaele Esposito,1.1307
4997224,0,Laura Borelli,0.0431
1175803,1,Nancy Huston,0.1547
4997229,0,Raffaella Ducrey Giordano,0.0286
5671612,0,Lucie Fleming,0.0905
2113851,1,Alison Chace,0.261
4649219,0,Leann Gardner,0.0632
1422975,1,Jordan Lane Price,2.2911
3041081,2,Justin C. Schilling,0.0561
5009034,1,Jamie Ragusa,0.069
3469125,2,T.L. Flint,0.213
2455956,1,Kisha Barr,0.2259
1102526,1,Elana A. Mugdan,0.1827
1473436,2,Morgan David Jones,0.6805
4089489,1,Rasha Bilal,0.0625
1309154,0,Randall Paul,0.1016
1613602,2,Fabio Massa,0.0823
1625453,1,Denny Mendez,0.238
27392,2,Enrico Lo Verso,0.8453
91738,2,Sergio Múñiz,0.2221
4572895,0,Faty Ba,0.0071
48998,1,Renée Faure,2.1172
24771,1,Monique Mélinand,0.4835
25815,2,José Quaglio,1.0217
5186,1,Georgette Anys,0.5589
32006,1,Florelle,0.2868
572296,2,Paul Oettly,0.3445
145076,2,Léonce Corne,0.3843
1005078,1,Fatemeh Motamed-Arya,0.4054
1286624,2,Pejman Bazeghi,1.2002
1574750,2,Roozbeh Hesari,0.337
60722,2,Nathaniel Arcand,1.9187
52705,2,Zak Santiago,1.225
5702044,0,Neil Jackson,0.083
134859,2,Lauro David Chartrand-DelValle,0.8499
1705589,1,Corey Woods,1.0511
1927931,2,Hugo Raymundo,0.3023
1353827,1,Taylor Russell,2.3412
1497557,1,Alexa Demie,2.7368
2089156,2,Ruben E. A. Brown,0.0938
3677600,0,Anthony Caban,1.4842
1849629,1,Katie Payne,0.0338
3172452,2,Neil Parren,0.0675
3804178,1,Heather Fraley,0.1222
3774035,0,Jonathan Montes,0.0883
4265040,0,Cora Iancu,0.0743
4925222,0,John P. Marshall III,0.0362
4925224,0,Jasmine Vasquez,0.0143
1319051,0,Michael Kenneth Fahr,1.5944
3996365,0,Tony Palles,0.0737
122338,2,Omar Berdouni,0.3411
200365,2,Paul Kynman,0.7488
2087170,0,Joshua Grant,0.1853
1989240,0,Cally O'Connell,0.2838
132445,1,Anna Barrachina,0.2188
5050360,0,Shaina Kim Cabral,0.0347
5050362,0,Camila Mediavilla,0.0521
2295079,2,Mihai Smarandache,0.0748
1870248,1,Marilyn Bass,0.2229
3443966,0,Louis Reyes McWilliams,0.1178
4758,1,Joely Fisher,1.4776
1985360,0,Teddy Margas,0.2396
2346405,1,Susan Louise O'Connor,0.9368
177744,2,Paul Tigue,0.4748
1428067,2,Jace Norman,2.2342
1601223,2,Sean Ryan Fox,1.4817
1296849,2,Michael D. Cohen,1.3488
1669372,2,Frankie Grande,0.6732
3412437,1,Glee Dango,0.6204
1368836,2,Andre Tricoteux,1.5668
1319440,2,Cooper Barnes,2.3575
2577903,2,Eric Mazimpaka,0.3247
1767464,1,Rachel Drance,1.634
217137,1,Pamela Rabe,1.47
107028,2,John Stanton,1.2819
1238147,1,Toni Scanlan,0.5012
1322862,1,Linden Wilkinson,0.2532
1322863,0,Rita Bruce,0.0362
1322864,0,Olivia Patten,0.9567
1322865,0,Barbara Wyndon,0.0214
125533,2,Tom E. Lewis,0.4184
57799,2,Bill Young,1.4741
5579659,0,Nadya Suleman,0.0143
78588,2,Perez Hilton,0.8628
3505999,0,Devon Ross,0.4616
1411561,1,Sasha Luss,1.598
157859,2,Adam Lazarre-White,0.7205
5638839,0,Noi Pru,0.1494
1688996,2,Stephen Stapinski,0.2769
1415841,2,Geoff Browne,0.171
1506301,1,Aglaya Tarasova,1.1085
3057683,1,Kristina Lapshina,0.0641
1067188,1,Elena Lyadova,0.6526
77666,2,Anton Shagin,0.6827
3057688,2,Igor Mityushkin,0.0487
1095696,0,Oleg Grinchenko,0.0933
3317663,0,Anna Blinova,0.0143
138193,1,Veronika Khek Kubařová,0.4874
1074005,1,Lenka Krobotová,0.3435
1247928,1,Zdeňka Žádníková Volencová,0.2161
1349455,2,Pavel Šimčík,0.6005
2041402,1,Aimee Stolte,1.651
107810,2,Aleks Paunovic,1.532
4843447,2,Benjamin Joel Arcé,0.1649
1020687,2,Alex Mallari Jr.,0.8808
1366,2,Sala Baker,1.7317
4843450,0,Ana Sarem,0.5123
87295,2,Richard Grieco,1.5858
3672754,2,BJ Mezek,2.1433
83387,2,Robert Donavan,1.6405
222786,2,Michael Beran,0.1888
1580713,0,Dave Shecter,0.0886
2560735,2,Ryubi Miyase,1.4055
1875752,1,Rinka Kumada,1.0112
3625686,1,Reia Yonekura,0.2968
4055962,1,Alaina Clifford,0.0823
4202912,1,Sadie Lapointe,0.1049
1908717,2,Márcio Mariante,0.083
1348991,1,Luísa Cruz,0.3362
1872042,2,Robert Alan Packard,0.0915
4328376,1,Sophie Colon,0.6705
1644236,2,Matteo Capelli,0.2148
2608745,2,Gem Deger,0.1773
4328377,1,Frédérika Milano,0.1175
5042009,0,Margaret Elizabeth Ousey,0.0406
3683744,2,Roland Plantin,0.0928
5519378,0,Patricia Piolet,0.1474
5519379,0,Nikolina Menik Tute,0.0758
1585399,1,Eva Larvoire,1.0511
5519380,0,Geneviéve Agnès Bocquet,0.0143
3635046,0,Ari Basile,0.1229
2836518,1,Paula Grimaldo,0.7462
17006,1,Ariadna Gil,1.3065
27471,2,Luis Bermejo,0.9079
2833127,1,Nany Tovar,0.1929
2168107,0,Victor Rebull,0.3525
4031220,0,Eduard Torres,0.2076
4646784,0,Ali Namous,0.089
2209785,0,Akhram Djeghim,0.0493
45199,2,Mostefa Djadjam,1.4452
4906253,0,Hanaa Mansour,0.048
5692191,0,Lydia Hanni,0.0239
5692193,0,Abdelkrim Derradji,0.0143
1410261,0,Adila Bendimerad,1.1803
5226276,0,Melissa Benyahia,0.0143
5083467,0,Dounia Chaouih,0.0256
5692206,0,Lahcen Chiba,0.0
1189452,2,Shaheb Bhattacherjee,0.4511
1284229,2,Kamaleswar Mukherjee,0.3336
5648446,1,Je Ann Fortich,0.2464
3971304,1,Antonette Perez,0.0872
4040624,2,John Knox Vill,0.077
5728719,0,Aries Dela Cruz,0.0256
5728720,0,Edisa Barte,0.0214
5728723,0,Alfred Reniva,0.0621
5728724,0,Ramiro Dela Cruz,0.0261
5728725,0,Nel Badal,0.0218
4968515,0,Darius Zarrabian,0.0902
5111724,0,Navid Zarrabian,0.0698
2934214,0,Victor Estivant,0.0684
5111725,0,Elise Atlan,0.1966
5191497,0,Xiao Han,0.0143
3969103,2,Yannick Hornecker,0.0368
5191498,0,Albert Atlan,0.0
1700143,0,Taro Uchibori,0.1142
5315034,1,内藤詩音,0.0592
2431619,2,Kataem O'Connor,0.3052
2187027,1,Milcania Diaz-Rojas,1.4748
2959945,1,Leenah Robinson,0.5133
1879411,0,Jaeda LeBlanc,0.1758
4885328,0,Haile Amare,0.092
108895,1,Elizabeth Saunders,1.3623
1436519,1,Mimi Côté,0.5946
2280382,1,Mizuki Kaminade,0.2845
3618033,1,Yuki Arai,0.0798
2280370,1,Hyper Misao,0.0538
1996498,1,Shoko Nakajima,0.2519
2280355,1,Miu Watanabe,0.1063
2280390,1,Ririko Ishizawa,0.1554
3618043,0,Suzume,0.0674
3618051,0,Moka Miyamoto,0.0362
2915833,1,Lillian Bridget,1.0867
10091,1,Zelda Rubinstein,1.0011
144267,0,Talia Paul,0.0661
144268,0,Àngel Jové,0.173
144269,0,Clara Pastor,0.0143
144270,1,Isabel García Lorca,1.1221
1359724,0,Víctor Guillén,0.084
31350,2,Craig Hill,0.8491
56465,2,Benito Pocino,0.1541
1120207,2,Zucchero,0.9658
4064146,0,Veronica Berti,0.0837
224943,1,Caterina Caselli,0.4092
89627,2,Jean-Philippe Ricci,0.6278
2680822,2,Florent Hill,0.1266
1729593,0,Ia Shugliashvili,0.0958
1158687,2,Temiko Chichinadze,0.0781
1365555,1,Hanna Plaß,0.3932
3173937,2,Jonathan Hutter,0.0963
2745602,2,Valmir Krasniqi,0.1159
588317,1,Teresa Harder,1.2599
5181862,0,Danilo Billermann,0.0646
2975332,2,Hitoshi Omika,0.768
3389630,1,Ryo Nishikawa,0.0698
4353564,2,Ryuji Kosaka,0.1274
1669900,1,Ayaka Shibutani,0.3437
1618434,1,Hazuki Kikuchi,0.1877
1669897,2,Hiroyuki Miura,0.1452
4693035,0,Yûto Torii,0.0526
2345829,2,Takuma Nagao,0.1228
55089,2,Evan Peters,5.6124
552252,2,Hasan Minhaj,2.1508
37089,2,Cameron Monaghan,3.5898
21422,2,Brett Goldstein,2.2657
1658940,1,Éva Magyar,0.7878
4431189,1,Alara-Star Khan,0.2042
239109,2,Tariq Rasheed,0.2359
1706937,1,Nadia Albina,0.7769
25654,1,Julianna Margulies,3.0188
1030329,1,Elizabeth Masucci,1.2546
592913,1,Małgorzata Hajewska-Krzysztofik,0.3667
1457940,2,Mateusz Więcławek,0.4722
4179391,0,Bogumiła Bajor,0.1385
107872,2,Jerzy Bończak,0.4749
1537026,1,Anna Tomaszewska,0.3215
4345047,0,Franciszek Englert,0.0929
591270,1,Renata Dancewicz,0.7426
1223489,2,MC Solaar,0.3542
82702,2,Michael Jackson,1.8956
7174,2,Ray Charles,1.0537
152759,1,Peggy Lipton,1.6161
126901,1,Sarah Vaughan,0.4007
543105,1,Ella Fitzgerald,0.651
4882213,1,Lexi Venter,0.2066
2965131,0,Zikhona Bali,1.652
1743481,2,Fumani Shilubana,0.2525
4882215,0,Anina Reed,0.0816
1377046,2,Andreas Damm,1.2372
136296,1,Tessa Jubber,0.9117
4180756,0,Kara du Toit,0.1937
4372738,2,John Potash,0.1425
4340394,0,Nomar Mendoza,0.0409
4000916,1,Amanda Morgan,0.6105
1175501,1,Kendra Anderson,1.3101
1085644,1,Aadila Dosani,0.7123
1287152,2,William Vaughan,0.4346
185239,1,Debbie Podowski,0.3986
1689478,2,John Prowse,0.5549
3101658,2,Eduardo Britto,0.2012
3240731,1,Lynn Whyte,1.2405
1904638,2,Nevin Burkholder,0.3362
1988194,1,Rae Lim,1.0988
10701,2,Simon Kunz,1.87
486381,2,Michael Howe,0.3977
6981,1,Carolyn Backhouse,0.2947
930332,1,Nicola Posener,1.1832
112022,0,Simon Shackleton,0.0749
29871,1,Jacinta Mulcahy,1.9203
4303696,1,Francesca Europa,0.077
1327059,0,Stephen Mullan,0.2132
147054,2,Brendan Dempsey,0.2473
4912912,0,Hannah Brady,0.0894
3909147,2,John Nayagam,0.1744
2004063,1,Lyubov Kazarnovskaya,0.097
1308675,2,Sergey Byzgu,0.3564
2297312,1,Anastasiya Filippova,0.0718
28660,1,Emilie de Ravin,1.9599
1890734,2,Simon Coury,0.9643
556446,1,Elizabeth Moynihan,0.8931
29239,2,Michael James Ford,1.2595
3321216,2,Michael Glenn Murphy,0.2497
1608146,1,Eva-Jane Gaffney,0.7884
3176583,1,Janet Grene,0.4487
2232225,1,Madison Bailey,1.492
1722348,2,Matteo Lane,0.9974
2899293,1,Naomi J. Ogawa,0.5515
4011323,2,Kerim Hassan,0.564
4937300,2,Rob Rausch,0.1131
1521222,1,Teressa Liane,1.1025
1652045,1,Ann Truong,1.2483
3124270,1,Saskia Archer,1.4374
1908399,1,Kate Lister,0.3295
3639276,1,Bridget Burt,0.5153
2199529,2,Tim Ross,0.5683
2798345,1,Wendy P. Mocke,0.9266
